,postUrl,id,text,ownerUsername,ownerProfilePicUrl,timestamp,repliesCount,replies,likesCount,owner
0,https://www.instagram.com/p/DD_xA-pT2kU/,18050666159115149,😍😍😍,maheshammuluri8,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/274739076_694849908366044_2859007842654880805_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=nTk2VRB5R1IQ7kNvgHyG9sc&_nc_gid=300e9aed9f444099b2046428a82fa2c3&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCNz5Cg8Bk1vvEbd5l7xGAby5KfhUAlajEGLrwJXbg1sQ&oe=67850B99&_nc_sid=f5838a,2024-12-25T12:29:05.000Z,0,[],1,"{'fbid_v2': 17841449703631988, 'full_name': 'Mahesh', 'id': '49855904787', 'is_mentionable': True, 'is_private': True, 'is_verified': False, 'profile_pic_id': '2782341606013762733', 'profile_pic_url': 'https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/274739076_694849908366044_2859007842654880805_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=nTk2VRB5R1IQ7kNvgHyG9sc&_nc_gid=300e9aed9f444099b2046428a82fa2c3&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCNz5Cg8Bk1vvEbd5l7xGAby5KfhUAlajEGLrwJXbg1sQ&oe=67850B99&_nc_sid=f5838a', 'username': 'maheshammuluri8'}"
1,https://www.instagram.com/p/DD_xA-pT2kU/,18035633651111919,😍❤️,single__king_chinna,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/168839765_267229518402342_6281036588814565847_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=_5gTDtRJ2S8Q7kNvgF4Y8Zg&_nc_gid=300e9aed9f444099b2046428a82fa2c3&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAMUCwfFQhiocJzAIUKEHYGRM5kwPkR2PXz1OgPRWCWHw&oe=6784FA62&_nc_sid=f5838a,2024-12-25T11:53:48.000Z,0,[],1,"{'fbid_v2': 17841431597817352, 'full_name': 'Venky Giri', 'id': '31578829260', 'is_mentionable': True, 'is_private': False, 'is_verified': False, 'latest_reel_media': 0, 'profile_pic_id': '2544515500461963573', 'profile_pic_url': 'https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/168839765_267229518402342_6281036588814565847_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=_5gTDtRJ2S8Q7kNvgF4Y8Zg&_nc_gid=300e9aed9f444099b2046428a82fa2c3&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAMUCwfFQhiocJzAIUKEHYGRM5kwPkR2PXz1OgPRWCWHw&oe=6784FA62&_nc_sid=f5838a', 'username': 'single__king_chinna'}"
2,https://www.instagram.com/p/DD_xA-pT2kU/,18158176537329374,❤️❤️❤️❤️,mohammedmujeeb0,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/275234532_502391364846009_402809699811019121_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=i_woVNVhVKUQ7kNvgE_2fgp&_nc_gid=300e9aed9f444099b2046428a82fa2c3&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAKmal5uoIhDVi1X7AMBmZy_w2AuDhE7dZjo5rQVOFj_Q&oe=6784EF27&_nc_sid=f5838a,2024-12-25T12:36:42.000Z,0,[],1,"{'fbid_v2': 17841403976900404, 'full_name': 'Mohammed Mujeeb', 'id': '3923236563', 'is_mentionable': True, 'is_private': False, 'is_verified': False, 'latest_reel_media': 0, 'profile_pic_id': '2786670821295215967', 'profile_pic_url': 'https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/275234532_502391364846009_402809699811019121_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=i_woVNVhVKUQ7kNvgE_2fgp&_nc_gid=300e9aed9f444099b2046428a82fa2c3&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAKmal5uoIhDVi1X7AMBmZy_w2AuDhE7dZjo5rQVOFj_Q&oe=6784EF27&_nc_sid=f5838a', 'username': 'mohammedmujeeb0'}"
3,https://www.instagram.com/p/DD_xA-pT2kU/,18017932016643907,❤️❤️❤️,chelliboinasrinu,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/447522473_833143328718162_2272451468488699809_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=PZRTgXYn0gUQ7kNvgHgl2zG&_nc_gid=300e9aed9f444099b2046428a82fa2c3&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAHCvmDYm-n4zTD8RjY7UwDy5TwN5nE4dpZPlFnTRAoFA&oe=6784FB85&_nc_sid=f5838a,2024-12-25T12:08:38.000Z,0,[],1,"{'fbid_v2': 17841467067202574, 'full_name': 'Srinu Chelliboina', 'id': '67060595573', 'is_mentionable': False, 'is_private': False, 'is_verified': False, 'latest_reel_media': 0, 'profile_pic_id': '3383690062540330871', 'profile_pic_url': 'https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/447522473_833143328718162_2272451468488699809_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=PZRTgXYn0gUQ7kNvgHgl2zG&_nc_gid=300e9aed9f444099b2046428a82fa2c3&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAHCvmDYm-n4zTD8RjY7UwDy5TwN5nE4dpZPlFnTRAoFA&oe=6784FB85&_nc_sid=f5838a', 'username': 'chelliboinasrinu'}"
4,https://www.instagram.com/p/DD_xA-pT2kU/,18351749698124273,❤️❤️❤️❤️🔥🔥🔥,_chinna_1120_,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/460984318_876179237942761_5241142260586472400_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=TAmYPdQXsv8Q7kNvgFGFdzv&_nc_gid=300e9aed9f444099b2046428a82fa2c3&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYBNQSBNFpQRuxUatdlhFp0rA_q9lW_spnb5IbdOaojKgw&oe=6784F764&_nc_sid=f5838a,2024-12-25T11:22:35.000Z,0,[],1,"{'fbid_v2': 17841443749176862, 'full_name': 'Thottempudi Praveen', 'id': '43894898305', 'is_mentionable': True, 'is_private': False, 'is_verified': False, 'latest_reel_media': 0, 'profile_pic_id': '3462472195756094711', 'profile_pic_url': 'https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/460984318_876179237942761_5241142260586472400_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=TAmYPdQXsv8Q7kNvgFGFdzv&_nc_gid=300e9aed9f444099b2046428a82fa2c3&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYBNQSBNFpQRuxUatdlhFp0rA_q9lW_spnb5IbdOaojKgw&oe=6784F764&_nc_sid=f5838a', 'username': '_chinna_1120_'}"
